source,target,source_UniProtKB-Swiss-Prot,target_UniProtKB-Swiss-Prot
ENSG00000127955,ENSG00000159788,P63096,O14924
ENSG00000127955,ENSG00000169220,P63096,O43566
ENSG00000112039,ENSG00000183161,Q9HB96,Q9NPI8
ENSG00000127955,ENSG00000170989,P63096,P21453
ENSG00000177302,ENSG00000178966,Q13472,Q9H9A7
ENSG00000132792,ENSG00000132792,Q8WYA6,Q8WYA6
ENSG00000134853,ENSG00000197461,P16234,P04085
ENSG00000113140,ENSG00000168542,P09486,P02461
ENSG00000110092,ENSG00000213639,P24385,P62140
ENSG00000100311,ENSG00000134853,P01127,P16234
ENSG00000076242,ENSG00000119684,P40692,Q9UHC1
ENSG00000134853,ENSG00000146648,P16234,P00533
ENSG00000109062,ENSG00000134853,O14745,P16234
ENSG00000112576,ENSG00000213639,P30281,P62140
ENSG00000070831,ENSG00000171219,P60953,Q6DT37
ENSG00000132305,ENSG00000166579,Q16891,Q9GZM8
ENSG00000096384,ENSG00000100644,P08238,Q16665
ENSG00000131351,ENSG00000147874,Q9BT25,Q7Z4H7
ENSG00000080824,ENSG00000100644,P07900,Q16665
ENSG00000077009,ENSG00000147650,Q9NPI5,Q9Y561
ENSG00000147650,ENSG00000204628,Q9Y561,P63244
ENSG00000163041,ENSG00000171634,P84243,Q12830
ENSG00000137309,ENSG00000153015,P17096,Q6UX04
ENSG00000147650,ENSG00000157077,Q9Y561,O95405
ENSG00000118655,ENSG00000132604,Q9H816,Q15554
ENSG00000105618,ENSG00000132792,Q8WWY3,Q8WYA6
ENSG00000101400,ENSG00000115419,Q13424,O94925
ENSG00000101400,ENSG00000165029,Q13424,O95477
ENSG00000101400,ENSG00000188130,Q13424,P53778
ENSG00000069966,ENSG00000127588,O14775,Q9P2W3
ENSG00000132475,ENSG00000171634,P84243,Q12830
ENSG00000012048,ENSG00000213639,P38398,P62140
ENSG00000171634,ENSG00000275126,Q12830,P62805
ENSG00000132109,ENSG00000196126,P19474,P01911
ENSG00000171634,ENSG00000278637,Q12830,P62805
ENSG00000148400,ENSG00000172889,P46531,Q9UHF1
ENSG00000117152,ENSG00000127955,P49798,P63096
ENSG00000168646,ENSG00000177426,Q9Y2T1,Q15583
ENSG00000104435,ENSG00000182732,Q93045,P49758
ENSG00000173894,ENSG00000274267,Q14781,ENSG00000274267
ENSG00000173894,ENSG00000277775,Q14781,P68431
ENSG00000173894,ENSG00000275379,Q14781,P68431
ENSG00000173894,ENSG00000274750,Q14781,P68431
ENSG00000173894,ENSG00000273983,Q14781,P68431
ENSG00000173894,ENSG00000275714,Q14781,P68431
ENSG00000173894,ENSG00000278272,Q14781,ENSG00000278272
ENSG00000173894,ENSG00000278828,Q14781,P68431
ENSG00000173894,ENSG00000197153,Q14781,P68431
ENSG00000173894,ENSG00000197409,Q14781,P68431
ENSG00000167995,ENSG00000167995,O76090,O76090
ENSG00000135299,ENSG00000168646,Q9Y2G4,Q9Y2T1
ENSG00000127955,ENSG00000171700,P63096,P49795
ENSG00000070756,ENSG00000120727,P11940,Q9BPZ3
ENSG00000187778,ENSG00000254093,Q96EZ8,Q96BK5
ENSG00000067606,ENSG00000117020,Q05513,Q9Y243
ENSG00000141736,ENSG00000173801,P04626,P14923
ENSG00000095752,ENSG00000163993,P20809,P25815
ENSG00000051523,ENSG00000158517,P13498,P14598
ENSG00000135679,ENSG00000137486,Q00987,P49407
ENSG00000133961,ENSG00000135679,P49757,Q00987
ENSG00000203618,ENSG00000203618,P13224,P13224
ENSG00000089050,ENSG00000139687,O75884,P06400
ENSG00000111641,ENSG00000187778,P46087,Q96EZ8
ENSG00000185245,ENSG00000203618,P07359,P13224
ENSG00000072401,ENSG00000135679,P51668,Q00987
ENSG00000066135,ENSG00000139687,O75164,P06400
ENSG00000123933,ENSG00000242220,Q14582,Q8TDR4
ENSG00000135486,ENSG00000188021,P09651,Q9UHD9
ENSG00000103549,ENSG00000139687,O75150,P06400
ENSG00000140682,ENSG00000142319,O43294,Q01959
ENSG00000142319,ENSG00000145335,Q01959,P37840
ENSG00000135679,ENSG00000160678,Q00987,P23297
ENSG00000135679,ENSG00000149273,Q00987,P23396
ENSG00000132002,ENSG00000135679,P25685,Q00987
ENSG00000135679,ENSG00000196154,Q00987,P26447
ENSG00000135679,ENSG00000196754,Q00987,P29034
ENSG00000188428,ENSG00000196072,Q8TDH9,Q6QNY1
ENSG00000065559,ENSG00000141480,P45985,P32121
ENSG00000090020,ENSG00000187446,P19634,Q99653
ENSG00000143164,ENSG00000167986,Q58WW2,Q16531
ENSG00000104517,ENSG00000120727,O95071,Q9BPZ3
ENSG00000129474,ENSG00000161011,Q96IF1,Q13501
ENSG00000102265,ENSG00000135404,P01033,P08962
ENSG00000124762,ENSG00000135679,P38936,Q00987
ENSG00000110436,ENSG00000129474,P43004,Q96IF1
ENSG00000143164,ENSG00000169083,Q58WW2,P10275
ENSG00000135679,ENSG00000147889,Q00987,P42771
ENSG00000135679,ENSG00000147889,Q00987,Q8N726
ENSG00000135679,ENSG00000141480,Q00987,P32121
ENSG00000078140,ENSG00000135679,P61086,Q00987
ENSG00000077782,ENSG00000115290,P11362,Q14449
ENSG00000135679,ENSG00000161970,Q00987,P61254
ENSG00000124664,ENSG00000167034,O95238,Q99801
ENSG00000118046,ENSG00000132356,Q15831,Q13131
ENSG00000119487,ENSG00000164327,Q9BPZ7,Q6R327
ENSG00000170473,ENSG00000171867,Q9BRP8,P04156
ENSG00000171791,ENSG00000213639,P10415,P62140
ENSG00000066777,ENSG00000173486,Q9Y6D6,P26885
ENSG00000057593,ENSG00000117525,P08709,P13726
ENSG00000128271,ENSG00000149295,P29274,P14416
ENSG00000105856,ENSG00000139687,O60381,P06400
ENSG00000077942,ENSG00000142192,P23142,P05067
ENSG00000134853,ENSG00000134853,P16234,P16234
ENSG00000114993,ENSG00000120896,Q9BST9,O60504
ENSG00000113721,ENSG00000134853,P09619,P16234
ENSG00000101266,ENSG00000112473,P68400,Q92504
ENSG00000100644,ENSG00000143437,Q16665,P27540
ENSG00000100644,ENSG00000134086,Q16665,P40337
ENSG00000116815,ENSG00000116824,P19256,P06729
ENSG00000137672,ENSG00000138741,Q9Y210,Q13507
ENSG00000169689,ENSG00000175279,A8MT69,Q8N2Z9
ENSG00000115290,ENSG00000171105,Q14449,P06213
ENSG00000135679,ENSG00000171863,Q00987,P62081
ENSG00000100644,ENSG00000100644,Q16665,Q16665
ENSG00000167657,ENSG00000167657,O43293,O43293
ENSG00000100644,ENSG00000103363,Q16665,Q15370
ENSG00000100644,ENSG00000154582,Q16665,Q15369
ENSG00000125691,ENSG00000135679,P62829,Q00987
ENSG00000135679,ENSG00000142676,Q00987,P62913
ENSG00000136997,ENSG00000140743,P01106,Q01850
ENSG00000100442,ENSG00000135679,Q00688,Q00987
ENSG00000118046,ENSG00000175832,Q15831,P43268
ENSG00000135679,ENSG00000135679,Q00987,Q00987
ENSG00000100644,ENSG00000135506,Q16665,Q13438
ENSG00000151725,ENSG00000166851,Q71F23,P53350
ENSG00000100393,ENSG00000100644,Q09472,Q16665
ENSG00000151725,ENSG00000178053,Q71F23,P58340
ENSG00000128591,ENSG00000170624,Q14315,Q92629
ENSG00000100644,ENSG00000135679,Q16665,Q00987
ENSG00000128271,ENSG00000128271,P29274,P29274
ENSG00000103769,ENSG00000135631,P62491,Q9BXF6
ENSG00000029534,ENSG00000168301,P16157,Q8NC69
ENSG00000029534,ENSG00000112077,P16157,Q02094
ENSG00000141582,ENSG00000204227,O00257,Q06587
ENSG00000138778,ENSG00000138778,Q02224,Q02224
ENSG00000113558,ENSG00000138778,P63208,Q02224
ENSG00000168036,ENSG00000169083,P35222,P10275
ENSG00000138778,ENSG00000156970,Q02224,O60566
ENSG00000138778,ENSG00000187741,Q02224,O15360
ENSG00000125686,ENSG00000131408,Q15648,P55055
ENSG00000111652,ENSG00000198612,Q9UBW8,Q99627
ENSG00000141736,ENSG00000168036,P04626,P35222
ENSG00000117399,ENSG00000133101,Q12834,P78396
ENSG00000171634,ENSG00000197837,Q12830,P62805
ENSG00000117724,ENSG00000166579,P49454,Q9GZM8
ENSG00000197253,ENSG00000197253,P20231,P20231
ENSG00000007168,ENSG00000166579,P43034,Q9GZM8
ENSG00000171634,ENSG00000197238,Q12830,P62805
ENSG00000111652,ENSG00000121022,Q9UBW8,Q92905
ENSG00000118260,ENSG00000139908,P16220,Q6SA08
ENSG00000103495,ENSG00000171634,P56270,Q12830
ENSG00000057593,ENSG00000057593,P08709,P08709
ENSG00000182326,ENSG00000182326,P09871,P09871
ENSG00000159403,ENSG00000182326,ENSG00000159403,P09871
ENSG00000159403,ENSG00000159403,ENSG00000159403,ENSG00000159403
ENSG00000164327,ENSG00000167965,Q6R327,Q9BVC4
ENSG00000175467,ENSG00000198258,O43290,Q9BZL1
ENSG00000171634,ENSG00000274618,Q12830,P62805
ENSG00000116030,ENSG00000182568,P63165,Q01826
ENSG00000005075,ENSG00000182568,P52435,Q01826
ENSG00000105329,ENSG00000163513,P01137,P37173
ENSG00000010017,ENSG00000104327,Q96S59,P05937
ENSG00000162521,ENSG00000179588,Q09028,Q8IX07
ENSG00000010017,ENSG00000105976,Q96S59,P08581
ENSG00000168036,ENSG00000196628,P35222,P15884
ENSG00000119699,ENSG00000163513,P10600,P37173
ENSG00000120885,ENSG00000163513,P10909,P37173
ENSG00000010017,ENSG00000169083,Q96S59,P10275
ENSG00000109758,ENSG00000166145,Q04756,O43278
ENSG00000151694,ENSG00000164109,P78536,Q13257
ENSG00000153827,ENSG00000168267,Q14669,Q7RTS3
ENSG00000010017,ENSG00000167601,Q96S59,P30530
ENSG00000119396,ENSG00000135631,P61106,Q9BXF6
ENSG00000010017,ENSG00000143556,Q96S59,P31151
ENSG00000125686,ENSG00000132170,Q15648,P37231
ENSG00000101266,ENSG00000111652,P68400,Q9UBW8
ENSG00000010017,ENSG00000112038,Q96S59,P35372
ENSG00000010017,ENSG00000151090,Q96S59,P10828
ENSG00000010017,ENSG00000160255,Q96S59,P05107
ENSG00000132698,ENSG00000135631,P57735,Q9BXF6
ENSG00000115129,ENSG00000211445,Q53FA7,P22352
ENSG00000168036,ENSG00000182568,P35222,Q01826
ENSG00000117139,ENSG00000176165,Q9UGL1,P55316
ENSG00000033800,ENSG00000182568,O75925,Q01826
ENSG00000137672,ENSG00000157601,Q9Y210,P20591
ENSG00000141582,ENSG00000182568,O00257,Q01826
ENSG00000143207,ENSG00000173334,Q8NHY2,Q96RU8
ENSG00000117139,ENSG00000198807,Q9UGL1,P55771
ENSG00000110876,ENSG00000174175,Q14242,P16109
ENSG00000131747,ENSG00000168036,P11388,P35222
ENSG00000111752,ENSG00000168283,P78364,P35226
ENSG00000039068,ENSG00000168036,P12830,P35222
ENSG00000064655,ENSG00000128266,O00167,P19086
ENSG00000120049,ENSG00000120049,Q9NS61,Q9NS61
ENSG00000010017,ENSG00000132155,Q96S59,P04049
ENSG00000010017,ENSG00000113580,Q96S59,P04150
ENSG00000111652,ENSG00000168090,Q9UBW8,Q7L5N1
ENSG00000010017,ENSG00000141510,Q96S59,P04637
ENSG00000130706,ENSG00000188021,Q16186,Q9UHD9
ENSG00000099326,ENSG00000171222,P28698,P57086
ENSG00000083307,ENSG00000158055,Q6ISB3,Q8TE85
ENSG00000163993,ENSG00000163993,P25815,P25815
ENSG00000204227,ENSG00000204227,Q06587,Q06587
ENSG00000171634,ENSG00000276180,Q12830,P62805
ENSG00000167004,ENSG00000179218,P30101,P27797
ENSG00000140463,ENSG00000204843,Q96RK4,Q14203
ENSG00000171634,ENSG00000276966,Q12830,P62805
ENSG00000163141,ENSG00000171791,Q7Z465,P10415
ENSG00000163141,ENSG00000240972,Q7Z465,P14174
ENSG00000171634,ENSG00000277157,Q12830,P62805
ENSG00000171634,ENSG00000273542,Q12830,P62805
ENSG00000072315,ENSG00000144935,Q9UL62,P48995
ENSG00000072315,ENSG00000197457,Q9UL62,Q9NZ72
ENSG00000072315,ENSG00000133107,Q9UL62,Q9UBN4
ENSG00000171634,ENSG00000270276,Q12830,P62805
ENSG00000116128,ENSG00000168036,O00512,P35222
ENSG00000109339,ENSG00000127564,P53779,Q99640
ENSG00000107643,ENSG00000127564,P45983,Q99640
ENSG00000103126,ENSG00000168036,O15169,P35222
ENSG00000175084,ENSG00000260596,P17661,Q9UBX2
ENSG00000106333,ENSG00000166710,Q15113,P61769
ENSG00000106333,ENSG00000182871,Q15113,P39060
ENSG00000130402,ENSG00000168036,O43707,P35222
ENSG00000127445,ENSG00000127564,Q13526,Q99640
ENSG00000160305,ENSG00000163430,Q14689,Q12841
ENSG00000134363,ENSG00000160305,P19883,Q14689
ENSG00000117400,ENSG00000168488,P40238,Q8WWM7
ENSG00000158406,ENSG00000171634,P62805,Q12830
ENSG00000125952,ENSG00000213639,P61244,P62140
ENSG00000108953,ENSG00000166579,P62258,Q9GZM8
ENSG00000115266,ENSG00000168036,O95996,P35222
ENSG00000138641,ENSG00000188021,Q15034,Q9UHD9
ENSG00000115107,ENSG00000127564,Q658P3,Q99640
ENSG00000117408,ENSG00000260596,O94829,Q9UBX2
ENSG00000163464,ENSG00000169429,P25024,P10145
ENSG00000127554,ENSG00000163141,P55789,Q7Z465
ENSG00000171634,ENSG00000270882,Q12830,P62805
ENSG00000099804,ENSG00000213639,P49427,P62140
ENSG00000111664,ENSG00000167414,P16520,Q9UK08
ENSG00000153187,ENSG00000188021,Q00839,Q9UHD9
ENSG00000078369,ENSG00000127928,P62873,P63211
ENSG00000163141,ENSG00000163141,Q7Z465,Q7Z465
ENSG00000015413,ENSG00000015413,P16444,P16444
ENSG00000114854,ENSG00000129991,P63316,P19429
ENSG00000114854,ENSG00000118194,P63316,P45379
ENSG00000171634,ENSG00000197061,Q12830,P62805
ENSG00000111262,ENSG00000132535,Q09470,P78352
ENSG00000114062,ENSG00000188021,Q05086,Q9UHD9
ENSG00000117399,ENSG00000156970,Q12834,O60566
ENSG00000062725,ENSG00000142192,Q92624,P05067
ENSG00000171634,ENSG00000278705,Q12830,P62805
ENSG00000158055,ENSG00000158055,Q8TE85,Q8TE85
ENSG00000118407,ENSG00000196924,Q7Z7B0,P21333
ENSG00000116285,ENSG00000170310,Q9UJM3,Q9UNK0
ENSG00000116711,ENSG00000158517,P47712,P14598
ENSG00000064300,ENSG00000103429,P08138,Q9NZS9
ENSG00000129559,ENSG00000131508,Q15843,P62837
ENSG00000133101,ENSG00000196388,P78396,Q0VD86
ENSG00000025293,ENSG00000275126,Q9BVI0,P62805
ENSG00000025293,ENSG00000278637,Q9BVI0,P62805
ENSG00000132470,ENSG00000242372,P16144,P56537
ENSG00000129559,ENSG00000159593,Q15843,Q13564
ENSG00000055130,ENSG00000129559,Q13616,Q15843
ENSG00000036257,ENSG00000129559,Q13618,Q15843
ENSG00000025293,ENSG00000276180,Q9BVI0,P62805
ENSG00000025293,ENSG00000276966,Q9BVI0,P62805
ENSG00000025293,ENSG00000277157,Q9BVI0,P62805
ENSG00000025293,ENSG00000273542,Q9BVI0,P62805
ENSG00000025293,ENSG00000270276,Q9BVI0,P62805
ENSG00000025293,ENSG00000270882,Q9BVI0,P62805
ENSG00000103429,ENSG00000171791,Q9NZS9,P10415
ENSG00000025293,ENSG00000197409,Q9BVI0,P68431
ENSG00000100227,ENSG00000108443,Q9BY77,P23443
ENSG00000105197,ENSG00000132155,Q3ZCQ8,P04049
ENSG00000139112,ENSG00000165572,Q9H0R8,Q86V97
ENSG00000164924,ENSG00000186868,P63104,P10636
ENSG00000025293,ENSG00000274267,Q9BVI0,ENSG00000274267
ENSG00000078061,ENSG00000164924,P10398,P63104
ENSG00000025293,ENSG00000277775,Q9BVI0,P68431
ENSG00000078061,ENSG00000105197,P10398,Q3ZCQ8
ENSG00000025293,ENSG00000274750,Q9BVI0,P68431
ENSG00000025293,ENSG00000273983,Q9BVI0,P68431
ENSG00000100526,ENSG00000149516,Q16667,Q96HJ5
ENSG00000025293,ENSG00000275714,Q9BVI0,P68431
ENSG00000025293,ENSG00000278272,Q9BVI0,ENSG00000278272
ENSG00000025293,ENSG00000278828,Q9BVI0,P68431
ENSG00000025293,ENSG00000197153,Q9BVI0,P68431
ENSG00000025293,ENSG00000275379,Q9BVI0,P68431
ENSG00000025293,ENSG00000197061,Q9BVI0,P62805
ENSG00000153914,ENSG00000161547,Q8WXA9,Q01130
ENSG00000124614,ENSG00000141510,P46783,P04637
ENSG00000111875,ENSG00000146872,Q9Y294,Q86UE8
ENSG00000137312,ENSG00000142192,O75955,P05067
ENSG00000116586,ENSG00000198793,Q9Y2Q5,P42345
ENSG00000012048,ENSG00000204435,P38398,P67870
ENSG00000115875,ENSG00000153914,Q16629,Q8WXA9
ENSG00000116586,ENSG00000141564,Q9Y2Q5,Q8N122
ENSG00000000457,ENSG00000092820,Q8IZE3,P15311
ENSG00000025293,ENSG00000278705,Q9BVI0,P62805
ENSG00000025293,ENSG00000158406,Q9BVI0,P62805
ENSG00000076242,ENSG00000122512,P40692,P54278
ENSG00000142192,ENSG00000146072,P05067,O75509
ENSG00000041982,ENSG00000198732,P24821,Q9H4F8
ENSG00000071051,ENSG00000204610,O43639,Q9C019
ENSG00000025293,ENSG00000197837,Q9BVI0,P62805
ENSG00000025293,ENSG00000197238,Q9BVI0,P62805
ENSG00000025293,ENSG00000274618,Q9BVI0,P62805
ENSG00000122512,ENSG00000132646,P54278,P12004
ENSG00000038358,ENSG00000151065,Q6P2E9,Q8IZD4
ENSG00000123384,ENSG00000132535,Q07954,P78352
ENSG00000029363,ENSG00000102119,Q9NYF8,P50402
ENSG00000025772,ENSG00000100554,Q15785,Q9Y5K8
ENSG00000006327,ENSG00000239697,Q9NP84,O43508
ENSG00000121236,ENSG00000136997,Q9C030,P01106
ENSG00000145819,ENSG00000160447,Q9UNA1,Q6P5Z2
ENSG00000096063,ENSG00000141510,Q96SB4,P04637
ENSG00000136936,ENSG00000204086,P23025,Q13156
ENSG00000132383,ENSG00000204086,P27694,Q13156
ENSG00000106399,ENSG00000204086,P35244,Q13156
ENSG00000116030,ENSG00000163904,P63165,Q9HC62
ENSG00000094916,ENSG00000127616,P45973,P51532
ENSG00000162946,ENSG00000182923,Q9NRI5,Q96MT8
ENSG00000130811,ENSG00000159023,O75821,P11171
ENSG00000127616,ENSG00000147889,P51532,P42771
ENSG00000127616,ENSG00000147889,P51532,Q8N726
ENSG00000147044,ENSG00000159023,O14936,P11171
ENSG00000126351,ENSG00000141027,P10827,O75376
ENSG00000122406,ENSG00000204435,P46777,P67870
ENSG00000127616,ENSG00000168036,P51532,P35222
ENSG00000117748,ENSG00000204086,P15927,Q13156
ENSG00000010017,ENSG00000162946,Q96S59,Q9NRI5
ENSG00000012048,ENSG00000135829,P38398,Q08211
ENSG00000094916,ENSG00000143442,P45973,Q7Z3K3
ENSG00000110395,ENSG00000164924,P22681,P63104
ENSG00000112164,ENSG00000117410,P43220,Q99437
ENSG00000175197,ENSG00000185347,P35638,Q86SX3
ENSG00000162889,ENSG00000204435,P49137,P67870
ENSG00000010219,ENSG00000127334,Q9NR20,Q92630
ENSG00000067182,ENSG00000175166,P19438,Q13200
ENSG00000149557,ENSG00000162946,Q99689,Q9NRI5
ENSG00000006638,ENSG00000164924,P21731,P63104
ENSG00000118503,ENSG00000164924,P21580,P63104
ENSG00000107282,ENSG00000154917,Q02410,Q9NRW1
ENSG00000103275,ENSG00000147573,P63279,Q9BYV6
ENSG00000127616,ENSG00000169083,P51532,P10275
ENSG00000070019,ENSG00000172367,P25092,Q86UT5
ENSG00000083896,ENSG00000096063,Q96MU7,Q96SB4
ENSG00000096063,ENSG00000128191,Q96SB4,Q8WYQ5
ENSG00000096401,ENSG00000132792,Q99459,Q8WYA6
ENSG00000096063,ENSG00000160633,Q96SB4,Q15424
ENSG00000134982,ENSG00000182957,P25054,Q96N96
ENSG00000096063,ENSG00000205937,Q96SB4,Q15287
ENSG00000160013,ENSG00000172367,P43119,Q86UT5
ENSG00000134982,ENSG00000178171,P25054,Q8N944
ENSG00000164924,ENSG00000203618,P63104,P13224
ENSG00000143207,ENSG00000143207,Q8NHY2,Q8NHY2
ENSG00000129559,ENSG00000150991,Q15843,P0CG48
ENSG00000116833,ENSG00000118260,O00482,P16220
ENSG00000127616,ENSG00000187741,P51532,O15360
ENSG00000118939,ENSG00000129559,P15374,Q15843
ENSG00000121236,ENSG00000121236,Q9C030,Q9C030
ENSG00000117713,ENSG00000127616,O14497,P51532
ENSG00000096063,ENSG00000136450,Q96SB4,Q07955
ENSG00000120805,ENSG00000144674,P40616,Q13439
ENSG00000196459,ENSG00000196459,P0DI81,P0DI81
ENSG00000074800,ENSG00000196459,P06733,P0DI81
ENSG00000197122,ENSG00000204610,P12931,Q9C019
ENSG00000196459,ENSG00000213719,P0DI81,O00299
ENSG00000127616,ENSG00000139687,P51532,P06400
ENSG00000139112,ENSG00000163625,Q9H0R8,Q8IZQ1
ENSG00000091831,ENSG00000127616,P03372,P51532
ENSG00000113558,ENSG00000174013,P63208,P0C2W1
ENSG00000066427,ENSG00000129559,P54252,Q15843
ENSG00000142192,ENSG00000166313,P05067,O00213
ENSG00000130382,ENSG00000196363,Q03111,P61964
ENSG00000145741,ENSG00000204435,P20290,P67870
ENSG00000144468,ENSG00000165280,Q8TEB9,P55072
ENSG00000125977,ENSG00000204435,P20042,P67870
ENSG00000155876,ENSG00000198000,Q7L523,Q76FK4
ENSG00000003402,ENSG00000164305,O15519,P42574
ENSG00000158092,ENSG00000198851,P16333,P07766
ENSG00000120868,ENSG00000164305,O14727,P42574
ENSG00000126458,ENSG00000158092,P10301,P16333
ENSG00000123610,ENSG00000163661,P98066,P26022
ENSG00000108688,ENSG00000123610,P80098,P98066
ENSG00000142192,ENSG00000198840,P05067,P03897
ENSG00000131018,ENSG00000162946,Q8NF91,Q9NRI5
ENSG00000121691,ENSG00000142192,P04040,P05067
ENSG00000115935,ENSG00000158092,O43516,P16333
ENSG00000142192,ENSG00000171867,P05067,P04156
ENSG00000097007,ENSG00000158092,P00519,P16333
ENSG00000113558,ENSG00000123374,P63208,P24941
ENSG00000142192,ENSG00000142192,P05067,P05067
ENSG00000110324,ENSG00000136634,Q13651,P22301
ENSG00000136634,ENSG00000243646,P22301,Q08334
ENSG00000148737,ENSG00000204209,Q9NQB0,Q9UER7
ENSG00000124181,ENSG00000146648,P19174,P00533
ENSG00000123384,ENSG00000165471,Q07954,P11226
ENSG00000124181,ENSG00000198400,P19174,P04629
ENSG00000124181,ENSG00000171105,P19174,P06213
ENSG00000113721,ENSG00000124181,P09619,P19174
ENSG00000140262,ENSG00000162367,Q99081,P17542
ENSG00000131503,ENSG00000162946,Q8IWZ3,Q9NRI5
ENSG00000084207,ENSG00000117592,P09211,P30041
ENSG00000077782,ENSG00000124181,P11362,P19174
ENSG00000117592,ENSG00000132646,P30041,P12004
ENSG00000130522,ENSG00000143207,P17535,Q8NHY2
ENSG00000068028,ENSG00000204209,Q9NS23,Q9UER7
ENSG00000088320,ENSG00000164924,O75628,P63104
ENSG00000154237,ENSG00000154237,Q38SD2,Q38SD2
ENSG00000204209,ENSG00000204209,Q9UER7,Q9UER7
ENSG00000124181,ENSG00000213658,P19174,O43561
ENSG00000271503,ENSG00000271503,P13501,P13501
ENSG00000087245,ENSG00000108688,P08253,P80098
ENSG00000118137,ENSG00000142192,P02647,P05067
ENSG00000132646,ENSG00000163104,P12004,Q9H4L7
ENSG00000109846,ENSG00000142192,P02511,P05067
ENSG00000132155,ENSG00000164924,P04049,P63104
ENSG00000083896,ENSG00000102119,Q96MU7,P50402
ENSG00000010810,ENSG00000134909,P06241,A7KAX9
ENSG00000004777,ENSG00000010810,O14559,P06241
ENSG00000022840,ENSG00000106511,Q8N5U6,P50222
ENSG00000159110,ENSG00000188379,P48551,P01563
ENSG00000164924,ENSG00000180176,P63104,P07101
ENSG00000142166,ENSG00000159110,P17181,P48551
ENSG00000010810,ENSG00000115414,P06241,P02751
ENSG00000010810,ENSG00000141736,P06241,P04626
ENSG00000163104,ENSG00000163781,Q9H4L7,Q92547
ENSG00000132646,ENSG00000171314,P12004,P18669
ENSG00000123384,ENSG00000213463,Q07954,P57105
ENSG00000100084,ENSG00000111875,P54198,Q9Y294
ENSG00000111875,ENSG00000147133,Q9Y294,P21675
ENSG00000091831,ENSG00000197122,P03372,P12931
ENSG00000040608,ENSG00000142687,Q9BZR6,Q8IZA0
ENSG00000010810,ENSG00000010810,P06241,P06241
ENSG00000030110,ENSG00000030110,Q16611,Q16611
ENSG00000070444,ENSG00000125952,Q99583,P61244
ENSG00000078403,ENSG00000130382,P55197,Q03111
ENSG00000130382,ENSG00000172493,Q03111,P51825
ENSG00000143390,ENSG00000179583,P48382,P33076
ENSG00000064490,ENSG00000143390,O14593,P48382
ENSG00000064490,ENSG00000133111,O14593,O00287
ENSG00000139567,ENSG00000204435,P37023,P67870
ENSG00000083896,ENSG00000135250,Q96MU7,P78362
ENSG00000138069,ENSG00000198853,P62820,Q8N2Y8
ENSG00000167110,ENSG00000198853,Q08379,Q8N2Y8
ENSG00000025039,ENSG00000155876,Q9NQL2,Q7L523
ENSG00000070444,ENSG00000070444,Q99583,Q99583
ENSG00000164924,ENSG00000185245,P63104,P07359
ENSG00000070444,ENSG00000169375,Q99583,Q96ST3
ENSG00000083896,ENSG00000121774,Q96MU7,Q07666
ENSG00000100351,ENSG00000166946,O75791,O95273
ENSG00000109270,ENSG00000169032,Q9UHA4,Q02750
ENSG00000197122,ENSG00000198763,P12931,P03891
ENSG00000113108,ENSG00000142192,O95704,P05067
ENSG00000011132,ENSG00000142192,O96018,P05067
ENSG00000111424,ENSG00000197122,P11473,P12931
ENSG00000123610,ENSG00000169248,P98066,O14625
ENSG00000054356,ENSG00000120451,Q16849,Q92543
ENSG00000165806,ENSG00000165806,P55210,P55210
ENSG00000115414,ENSG00000123610,P02751,P98066
ENSG00000142192,ENSG00000175899,P05067,P01023
ENSG00000085231,ENSG00000121058,Q9Y3D8,P38432
ENSG00000158445,ENSG00000171126,Q14721,Q8TAE7
ENSG00000105329,ENSG00000142192,P01137,P05067
ENSG00000123610,ENSG00000138685,P98066,P09038
ENSG00000123610,ENSG00000169429,P98066,P10145
ENSG00000108691,ENSG00000123610,P13500,P98066
ENSG00000123610,ENSG00000271503,P98066,P13501
ENSG00000108883,ENSG00000144028,Q15029,O75643
ENSG00000082175,ENSG00000197122,P06401,P12931
ENSG00000030110,ENSG00000171791,Q16611,P10415
ENSG00000157557,ENSG00000185324,P15036,Q15131
ENSG00000169083,ENSG00000197122,P10275,P12931
ENSG00000131759,ENSG00000197122,P10276,P12931
ENSG00000186868,ENSG00000197122,P10636,P12931
ENSG00000162946,ENSG00000204104,Q9NRI5,Q8TDR0
ENSG00000117399,ENSG00000186583,Q12834,Q76KD6
ENSG00000101161,ENSG00000108883,O94906,Q15029
ENSG00000158092,ENSG00000274211,P16333,O14512
ENSG00000085185,ENSG00000185619,Q5H9F3,Q3KNV8
ENSG00000185591,ENSG00000213024,P08047,P37198
ENSG00000103671,ENSG00000177606,Q15650,P05412
ENSG00000103671,ENSG00000151090,Q15650,P10828
