source,target,source_UniProtKB-Swiss-Prot,target_UniProtKB-Swiss-Prot
ENSG00000100395,ENSG00000163875,Q969R5,Q9HAF1
ENSG00000100395,ENSG00000165113,Q969R5,Q5VSY0
ENSG00000100395,ENSG00000165626,Q969R5,Q8N7W2
ENSG00000100395,ENSG00000167110,Q969R5,Q08379
ENSG00000100395,ENSG00000167858,Q969R5,Q969V4
ENSG00000100395,ENSG00000168286,Q969R5,Q96EK4
ENSG00000100395,ENSG00000171448,Q969R5,Q9HCK0
ENSG00000100395,ENSG00000173581,Q969R5,Q9BWC9
ENSG00000100395,ENSG00000181444,Q969R5,Q7Z7K2
ENSG00000100395,ENSG00000183690,Q969R5,Q5JST6
ENSG00000100395,ENSG00000184708,Q969R5,Q9NRA8
ENSG00000100395,ENSG00000185869,Q969R5,Q3KNS6
ENSG00000100395,ENSG00000187796,Q969R5,Q9H257
ENSG00000100395,ENSG00000188191,Q969R5,P31321
ENSG00000100395,ENSG00000189241,Q969R5,Q9H0U9
ENSG00000100395,ENSG00000196227,Q969R5,Q9NTX9
ENSG00000100395,ENSG00000197226,Q969R5,Q66K14
ENSG00000100395,ENSG00000198908,Q969R5,Q6PI77
ENSG00000100395,ENSG00000204859,Q969R5,P10074
ENSG00000100413,ENSG00000171953,Q9Y535,Q8N5M1
ENSG00000100417,ENSG00000154917,Q92871,Q9NRW1
ENSG00000100417,ENSG00000175582,Q92871,P20340
ENSG00000100418,ENSG00000103024,Q6ICB0,Q13232
ENSG00000100418,ENSG00000106511,Q6ICB0,P50222
ENSG00000100418,ENSG00000108798,Q6ICB0,Q9P2A4
ENSG00000100418,ENSG00000122643,Q6ICB0,Q9H0P0
ENSG00000100418,ENSG00000126890,Q6ICB0,O75638
ENSG00000100418,ENSG00000135018,Q6ICB0,Q9UMX0
ENSG00000100418,ENSG00000135052,Q6ICB0,Q8NBJ4
ENSG00000100418,ENSG00000143947,Q6ICB0,P62979
ENSG00000100418,ENSG00000147854,Q6ICB0,Q96PU4
ENSG00000100418,ENSG00000150045,Q6ICB0,Q9NZS2
ENSG00000100418,ENSG00000150991,Q6ICB0,P0CG48
ENSG00000100418,ENSG00000163749,Q6ICB0,Q5M9N0
ENSG00000100418,ENSG00000164054,Q6ICB0,Q8N114
ENSG00000100418,ENSG00000170315,Q6ICB0,P0CG47
ENSG00000100418,ENSG00000173467,Q6ICB0,Q8TD06
ENSG00000100418,ENSG00000175518,Q6ICB0,Q8IYU4
ENSG00000100418,ENSG00000183283,Q6ICB0,Q15038
ENSG00000100418,ENSG00000184033,Q6ICB0,P78358
ENSG00000100418,ENSG00000185862,Q6ICB0,P34910
ENSG00000100418,ENSG00000186654,Q6ICB0,P85299
ENSG00000100418,ENSG00000188021,Q6ICB0,Q9UHD9
ENSG00000100418,ENSG00000198892,Q6ICB0,Q96DD7
ENSG00000100418,ENSG00000204539,Q6ICB0,Q15517
ENSG00000100418,ENSG00000206026,Q6ICB0,Q3B7S5
ENSG00000100418,ENSG00000221855,Q6ICB0,P59536
ENSG00000100418,ENSG00000221983,Q6ICB0,P62987
ENSG00000100418,ENSG00000268651,Q6ICB0,P78358
ENSG00000100422,ENSG00000104147,Q8TCT0,O43482
ENSG00000100422,ENSG00000108255,Q8TCT0,P05813
ENSG00000100422,ENSG00000131737,Q8TCT0,O76011
ENSG00000100422,ENSG00000155890,Q8TCT0,Q8IWZ5
ENSG00000100422,ENSG00000175895,Q8TCT0,Q9H8W4
ENSG00000100422,ENSG00000182591,Q8TCT0,Q8IUC1
ENSG00000100422,ENSG00000184351,Q8TCT0,Q8IUB9
ENSG00000100422,ENSG00000186925,Q8TCT0,Q3LI70
ENSG00000100422,ENSG00000186930,Q8TCT0,Q3LI66
ENSG00000100422,ENSG00000188581,Q8TCT0,Q07627
ENSG00000100422,ENSG00000197191,Q8TCT0,A8MQ03
ENSG00000100422,ENSG00000212900,Q8TCT0,Q9BYR7
ENSG00000100422,ENSG00000212901,Q8TCT0,Q9BYR8
ENSG00000100422,ENSG00000239886,Q8TCT0,Q9BYQ4
ENSG00000100422,ENSG00000257108,Q8TCT0,P0CG21
ENSG00000100422,ENSG00000264343,Q8TCT0,Q7Z3S9
ENSG00000100422,ENSG00000271383,Q8TCT0,A0A087WUL8
ENSG00000100425,ENSG00000114107,O95696,Q8NHQ1
ENSG00000100425,ENSG00000145016,O95696,Q92622
ENSG00000100425,ENSG00000147421,O95696,Q6NT76
ENSG00000100425,ENSG00000162946,O95696,Q9NRI5
ENSG00000100425,ENSG00000171444,O95696,P23508
ENSG00000100425,ENSG00000185247,O95696,P43364
ENSG00000100439,ENSG00000105355,Q8TB40,O60664
ENSG00000100439,ENSG00000105404,Q8TB40,Q9UI14
ENSG00000100439,ENSG00000109854,Q8TB40,Q9BUP3
ENSG00000100439,ENSG00000115461,Q8TB40,P24593
ENSG00000100439,ENSG00000125629,Q8TB40,Q9Y5U4
ENSG00000100439,ENSG00000129625,Q8TB40,Q00765
ENSG00000100439,ENSG00000136986,Q8TB40,Q9BUN8
ENSG00000100439,ENSG00000140299,Q8TB40,Q12982
ENSG00000100439,ENSG00000166091,Q8TB40,Q96DZ9
ENSG00000100439,ENSG00000175756,Q8TB40,Q9NWT8
ENSG00000100439,ENSG00000184210,Q8TB40,Q6ZPD8
ENSG00000100439,ENSG00000188153,Q8TB40,P29400
ENSG00000100441,ENSG00000106397,O15037,O60568
ENSG00000100441,ENSG00000167302,O15037,Q96N21
ENSG00000100448,ENSG00000197191,P08311,A8MQ03
ENSG00000100461,ENSG00000132680,Q86U06,Q7Z7F0
ENSG00000100461,ENSG00000204918,Q86U06,P86481
ENSG00000100461,ENSG00000204919,Q86U06,P86496
ENSG00000100461,ENSG00000227151,Q86U06,P86480
ENSG00000100461,ENSG00000229665,Q86U06,P86479
ENSG00000100461,ENSG00000234278,Q86U06,P86478
ENSG00000100462,ENSG00000105401,O14744,Q16543
ENSG00000100462,ENSG00000106123,O14744,ENSG00000106123
ENSG00000100462,ENSG00000116922,O14744,Q9NX04
ENSG00000100462,ENSG00000141013,O14744,O95995
ENSG00000100462,ENSG00000141543,O14744,P38919
ENSG00000100462,ENSG00000156795,O14744,Q96HA8
ENSG00000100462,ENSG00000165724,O14744,Q96E35
ENSG00000100462,ENSG00000165995,O14744,Q08289
ENSG00000100462,ENSG00000197256,O14744,Q63ZY3
ENSG00000100479,ENSG00000101367,P56282,Q15691
ENSG00000100479,ENSG00000120896,P56282,O60504
ENSG00000100479,ENSG00000128298,P56282,Q6UXY1
ENSG00000100479,ENSG00000177084,P56282,Q07864
ENSG00000100479,ENSG00000177842,P56282,Q6ZNG0
ENSG00000100479,ENSG00000178896,P56282,Q9NPD3
ENSG00000100479,ENSG00000188021,P56282,Q9UHD9
ENSG00000100479,ENSG00000204713,P56282,P14373
ENSG00000100479,ENSG00000214717,P56282,O96006
ENSG00000100483,ENSG00000187796,Q9H867,Q9H257
ENSG00000100504,ENSG00000100994,P06737,P11216
ENSG00000100505,ENSG00000117597,Q9C026,Q68CQ4
ENSG00000100505,ENSG00000124019,Q9C026,Q9H5Z6
ENSG00000100505,ENSG00000125753,Q9C026,P50552
ENSG00000100505,ENSG00000152404,Q9C026,Q2TBE0
ENSG00000100505,ENSG00000156795,Q9C026,Q96HA8
ENSG00000100505,ENSG00000166167,Q9C026,Q9Y297
ENSG00000100505,ENSG00000171847,Q9C026,Q86YD7
ENSG00000100505,ENSG00000196405,Q9C026,Q9UI08
ENSG00000100519,ENSG00000100519,P62333,P62333
ENSG00000100519,ENSG00000103184,P62333,O43304
ENSG00000100519,ENSG00000103275,P62333,P63279
ENSG00000100519,ENSG00000105401,P62333,Q16543
ENSG00000100519,ENSG00000110801,P62333,O00233
ENSG00000100519,ENSG00000112578,P62333,Q13895
ENSG00000100519,ENSG00000137575,P62333,O00560
ENSG00000100519,ENSG00000142686,P62333,Q8TAB5
ENSG00000100519,ENSG00000165417,P62333,P52655
ENSG00000100519,ENSG00000165916,P62333,P17980
ENSG00000100519,ENSG00000167193,P62333,P46108
ENSG00000100522,ENSG00000204264,Q96EK6,P28062
ENSG00000100523,ENSG00000112365,Q8NEL9,O43167
ENSG00000100523,ENSG00000197721,Q8NEL9,Q2VPA4
ENSG00000100528,ENSG00000101236,O95406,Q9Y225
ENSG00000100528,ENSG00000105369,O95406,P11912
ENSG00000100528,ENSG00000108829,O95406,Q96AG4
ENSG00000100528,ENSG00000112038,O95406,P35372
ENSG00000100528,ENSG00000124103,O95406,Q5JX71
ENSG00000100528,ENSG00000125991,O95406,Q9Y282
ENSG00000100528,ENSG00000126262,O95406,O15552
ENSG00000100528,ENSG00000137266,O95406,A1A5C7
ENSG00000100528,ENSG00000143119,O95406,P19397
ENSG00000100528,ENSG00000145283,O95406,Q3KNW5
ENSG00000100528,ENSG00000147246,O95406,P28335
ENSG00000100528,ENSG00000158869,O95406,P30273
ENSG00000100528,ENSG00000164294,O95406,Q8TED1
ENSG00000100528,ENSG00000165685,O95406,Q4KMG9
ENSG00000100528,ENSG00000166569,O95406,Q7Z7G2
ENSG00000100528,ENSG00000168958,O95406,Q9GZY8
ENSG00000100528,ENSG00000175514,O95406,Q8TDT2
ENSG00000100528,ENSG00000181885,O95406,O95471
ENSG00000100528,ENSG00000183019,O95406,Q8IX19
ENSG00000100528,ENSG00000185862,O95406,P34910
ENSG00000100528,ENSG00000198892,O95406,Q96DD7
ENSG00000100528,ENSG00000213921,O95406,A8MZ59
ENSG00000100528,ENSG00000256235,O95406,Q9BZL3
ENSG00000100528,ENSG00000278619,O95406,Q6IN84
ENSG00000100532,ENSG00000103018,Q99675,O43169
ENSG00000100532,ENSG00000103502,Q99675,O14735
ENSG00000100532,ENSG00000104341,Q99675,Q86VI4
ENSG00000100532,ENSG00000105829,Q99675,O15155
ENSG00000100532,ENSG00000109084,Q99675,Q5BJF2
ENSG00000100532,ENSG00000113441,Q99675,Q9UIQ6
ENSG00000100532,ENSG00000115194,Q99675,Q99726
ENSG00000100532,ENSG00000122033,Q99675,Q9H2K0
ENSG00000100532,ENSG00000126262,Q99675,O15552
ENSG00000100532,ENSG00000134545,Q99675,P26715
ENSG00000100532,ENSG00000137101,Q99675,P21854
ENSG00000100532,ENSG00000144468,Q99675,Q8TEB9
ENSG00000100532,ENSG00000146859,Q99675,Q9NV12
ENSG00000100532,ENSG00000148985,Q99675,Q9UHJ9
ENSG00000100532,ENSG00000157303,Q99675,Q96L08
ENSG00000100532,ENSG00000162300,Q99675,O95159
ENSG00000100532,ENSG00000164756,Q99675,Q8IWU4
ENSG00000100532,ENSG00000170271,Q99675,Q96IV6
ENSG00000100532,ENSG00000171135,Q99675,Q8N5M9
ENSG00000100532,ENSG00000171224,Q99675,Q96D05
ENSG00000100532,ENSG00000173250,Q99675,Q8TDV0
ENSG00000100532,ENSG00000173467,Q99675,Q8TD06
ENSG00000100532,ENSG00000175514,Q99675,Q8TDT2
ENSG00000100532,ENSG00000177854,Q99675,Q14656
ENSG00000100532,ENSG00000179363,Q99675,Q5JXX7
ENSG00000100532,ENSG00000181704,Q99675,Q96EC8
ENSG00000100532,ENSG00000188001,Q99675,Q6ZUI0
ENSG00000100532,ENSG00000198060,Q99675,Q9NX47
ENSG00000100532,ENSG00000227500,Q99675,Q969E2
ENSG00000100554,ENSG00000128524,Q9Y5K8,Q16864
ENSG00000100554,ENSG00000152240,Q9Y5K8,Q96CS2
ENSG00000100554,ENSG00000171159,Q9Y5K8,Q9BUW7
ENSG00000100554,ENSG00000171446,Q9Y5K8,Q7Z3Y8
ENSG00000100554,ENSG00000223501,Q9Y5K8,Q8N1B4
ENSG00000100557,ENSG00000115641,Q9NVL8,Q14192
ENSG00000100557,ENSG00000120498,Q9NVL8,Q8IYF3
ENSG00000100557,ENSG00000123349,Q9NVL8,Q99471
ENSG00000100557,ENSG00000127191,Q9NVL8,Q12933
ENSG00000100557,ENSG00000131737,Q9NVL8,O76011
ENSG00000100557,ENSG00000132938,Q9NVL8,Q5JR59
ENSG00000100557,ENSG00000140859,Q9NVL8,Q9BVG8
ENSG00000100557,ENSG00000160207,Q9NVL8,O75031
ENSG00000100557,ENSG00000166949,Q9NVL8,P84022
ENSG00000100557,ENSG00000167110,Q9NVL8,Q08379
ENSG00000100557,ENSG00000176903,Q9NVL8,Q8ND90
ENSG00000100557,ENSG00000183386,Q9NVL8,Q13643
ENSG00000100567,ENSG00000100902,P25788,P60900
ENSG00000100567,ENSG00000129084,P25788,P25786
ENSG00000100567,ENSG00000147689,P25788,Q86UY5
ENSG00000100568,ENSG00000101363,Q9UEU0,Q9NQG1
ENSG00000100568,ENSG00000103496,Q9UEU0,Q12846
ENSG00000100568,ENSG00000105369,Q9UEU0,P11912
ENSG00000100568,ENSG00000106089,Q9UEU0,Q16623
ENSG00000100568,ENSG00000111450,Q9UEU0,P32856
ENSG00000100568,ENSG00000117335,Q9UEU0,P15529
ENSG00000100568,ENSG00000118596,Q9UEU0,O60669
ENSG00000100568,ENSG00000125991,Q9UEU0,Q9Y282
ENSG00000100568,ENSG00000130545,Q9UEU0,Q9BUF7
ENSG00000100568,ENSG00000134545,Q9UEU0,P26715
ENSG00000100568,ENSG00000137210,Q9UEU0,Q9NUH8
ENSG00000100568,ENSG00000150337,Q9UEU0,P12314
ENSG00000100568,ENSG00000160055,Q9UEU0,Q8WY98
ENSG00000100568,ENSG00000161609,Q9UEU0,Q8N6L0
ENSG00000100568,ENSG00000161944,Q9UEU0,P07307
ENSG00000100568,ENSG00000164294,Q9UEU0,Q8TED1
ENSG00000100568,ENSG00000168476,Q9UEU0,Q9H6H4
ENSG00000100568,ENSG00000170310,Q9UEU0,Q9UNK0
ENSG00000100568,ENSG00000171135,Q9UEU0,Q8N5M9
ENSG00000100568,ENSG00000171729,Q9UEU0,Q9NW97
ENSG00000100568,ENSG00000203985,Q9UEU0,Q5T700
ENSG00000100568,ENSG00000213186,Q9UEU0,Q8IWR1
ENSG00000100568,ENSG00000219200,Q9UEU0,Q6P5S7
ENSG00000100577,ENSG00000100577,O43708,O43708
ENSG00000100577,ENSG00000115806,O43708,Q9H8Y8
ENSG00000100577,ENSG00000124678,O43708,Q8WWU5
ENSG00000100577,ENSG00000127191,O43708,Q12933
ENSG00000100577,ENSG00000146352,O43708,Q5SYC1
ENSG00000100577,ENSG00000172053,O43708,P47897
ENSG00000100577,ENSG00000196155,O43708,Q58EX7
ENSG00000100580,ENSG00000110492,Q6PL24,P21741
ENSG00000100580,ENSG00000111863,Q6PL24,Q96IZ2
ENSG00000100580,ENSG00000115255,Q6PL24,Q96HR9
ENSG00000100580,ENSG00000115446,Q6PL24,Q53HI1
ENSG00000100580,ENSG00000122033,Q6PL24,Q9H2K0
ENSG00000100580,ENSG00000125903,Q6PL24,Q9H1M3
ENSG00000100580,ENSG00000126062,Q6PL24,Q12893
ENSG00000100580,ENSG00000128335,Q6PL24,Q9BQE5
ENSG00000100580,ENSG00000133678,Q6PL24,Q8TBM7
ENSG00000100580,ENSG00000136986,Q6PL24,Q9BUN8
ENSG00000100580,ENSG00000139211,Q6PL24,Q86SJ2
ENSG00000100580,ENSG00000149547,Q6PL24,O14681
ENSG00000100580,ENSG00000150433,Q6PL24,A2RU14
ENSG00000100580,ENSG00000151778,Q6PL24,Q8N6R1
ENSG00000100580,ENSG00000157303,Q6PL24,Q96L08
ENSG00000100580,ENSG00000166091,Q6PL24,Q96DZ9
ENSG00000100580,ENSG00000166797,Q6PL24,Q9H5X1
ENSG00000100580,ENSG00000169446,Q6PL24,Q8N4V1
ENSG00000100580,ENSG00000170310,Q6PL24,Q9UNK0
ENSG00000100580,ENSG00000170540,Q6PL24,Q15041
ENSG00000100580,ENSG00000171307,Q6PL24,Q969W1
ENSG00000100580,ENSG00000174151,Q6PL24,Q8N8Q1
ENSG00000100580,ENSG00000174599,Q6PL24,Q8N609
ENSG00000100580,ENSG00000179133,Q6PL24,Q8IYJ2
ENSG00000100580,ENSG00000182154,Q6PL24,Q8IXM3
ENSG00000100580,ENSG00000184210,Q6PL24,Q6ZPD8
ENSG00000100580,ENSG00000184752,Q6PL24,Q9UI09
ENSG00000100580,ENSG00000184986,Q6PL24,Q9BTD3
ENSG00000100580,ENSG00000204568,Q6PL24,Q9Y676
ENSG00000100580,ENSG00000275663,Q6PL24,Q99525
ENSG00000100593,ENSG00000166257,Q6H9L7,Q9NY72
ENSG00000100603,ENSG00000104064,Q13573,Q06547
ENSG00000100603,ENSG00000111196,Q13573,Q96A72
ENSG00000100603,ENSG00000112578,Q13573,Q13895
ENSG00000100603,ENSG00000113595,Q13573,P36406
ENSG00000100603,ENSG00000114107,Q13573,Q8NHQ1
ENSG00000100603,ENSG00000132938,Q13573,Q5JR59
ENSG00000100603,ENSG00000134996,Q13573,Q92882
ENSG00000100603,ENSG00000135249,Q13573,Q6NUQ1
ENSG00000100603,ENSG00000136811,Q13573,Q5BJF6
ENSG00000100603,ENSG00000137168,Q13573,Q9Y3C6
ENSG00000100603,ENSG00000142686,Q13573,Q8TAB5
ENSG00000100603,ENSG00000147421,Q13573,Q6NT76
ENSG00000100603,ENSG00000152404,Q13573,Q2TBE0
ENSG00000100603,ENSG00000158773,Q13573,P22415
ENSG00000100603,ENSG00000160207,Q13573,O75031
ENSG00000100603,ENSG00000162231,Q13573,Q9UBU9
ENSG00000100603,ENSG00000163161,Q13573,P19447
ENSG00000100603,ENSG00000166788,Q13573,Q96ER3
ENSG00000100603,ENSG00000167110,Q13573,Q08379
ENSG00000100603,ENSG00000171847,Q13573,Q86YD7
ENSG00000100603,ENSG00000173210,Q13573,O94929
ENSG00000100603,ENSG00000176148,Q13573,Q9NUJ3
ENSG00000100603,ENSG00000183323,Q13573,Q86Z20
ENSG00000100603,ENSG00000185963,Q13573,Q8TD16
ENSG00000100603,ENSG00000188191,Q13573,P31321
ENSG00000100603,ENSG00000197256,Q13573,Q63ZY3
ENSG00000100603,ENSG00000197771,Q13573,Q9BTE3
ENSG00000100603,ENSG00000269335,Q13573,Q9Y6K9
ENSG00000100603,ENSG00000270765,Q13573,Q8NHY3
ENSG00000100612,ENSG00000211456,Q9Y394,Q9NTJ5
ENSG00000100632,ENSG00000100902,P84090,P60900
ENSG00000100632,ENSG00000108021,P84090,Q5VWN6
ENSG00000100632,ENSG00000153044,P84090,Q9H3R5
ENSG00000100632,ENSG00000160679,P84090,Q9Y3Y2
ENSG00000100632,ENSG00000185883,P84090,P27449
ENSG00000100632,ENSG00000197191,P84090,A8MQ03
ENSG00000100632,ENSG00000244242,P84090,A6NMD0
ENSG00000100647,ENSG00000139291,Q92537,Q96HH6
ENSG00000100647,ENSG00000154124,Q92537,Q96BN8
ENSG00000100647,ENSG00000167671,Q92537,Q9BZV1
ENSG00000100647,ENSG00000171224,Q92537,Q96D05
ENSG00000100647,ENSG00000180354,Q92537,Q8N3F0
ENSG00000100647,ENSG00000187766,Q92537,P60410
ENSG00000100647,ENSG00000221880,Q92537,Q8IUG1
ENSG00000100650,ENSG00000169249,Q13243,Q15696
ENSG00000100652,ENSG00000103042,Q14973,Q9NVC3
ENSG00000100652,ENSG00000103089,Q14973,Q7L5A8
ENSG00000100652,ENSG00000105677,Q14973,Q9BVK8
ENSG00000100652,ENSG00000108433,Q14973,O14653
ENSG00000100652,ENSG00000111371,Q14973,Q9H2H9
ENSG00000100652,ENSG00000112212,Q14973,Q5TGU0
ENSG00000100652,ENSG00000113504,Q14973,Q9Y666
ENSG00000100652,ENSG00000113811,Q14973,Q9Y6D0
ENSG00000100652,ENSG00000115446,Q14973,Q53HI1
ENSG00000100652,ENSG00000117410,Q14973,Q99437
ENSG00000100652,ENSG00000119820,Q14973,Q9BSR8
ENSG00000100652,ENSG00000121680,Q14973,Q9Y5Y5
ENSG00000100652,ENSG00000122490,Q14973,Q8N2U9
ENSG00000100652,ENSG00000123353,Q14973,Q53FV1
ENSG00000100652,ENSG00000124208,Q14973,ENSG00000124208
ENSG00000100652,ENSG00000127564,Q14973,Q99640
ENSG00000100652,ENSG00000128699,Q14973,Q9P0S3
ENSG00000100652,ENSG00000133065,Q14973,Q8IVJ1
ENSG00000100652,ENSG00000134389,Q14973,Q9BXR6
ENSG00000100652,ENSG00000135211,Q14973,Q9H2L4
ENSG00000100652,ENSG00000135587,Q14973,O60906
ENSG00000100652,ENSG00000135926,Q14973,Q969X1
ENSG00000100652,ENSG00000136986,Q14973,Q9BUN8
ENSG00000100652,ENSG00000137726,Q14973,Q9H0Q3
ENSG00000100652,ENSG00000138755,Q14973,Q07325
ENSG00000100652,ENSG00000140688,Q14973,Q96GQ5
ENSG00000100652,ENSG00000140931,Q14973,Q96MX0
ENSG00000100652,ENSG00000141505,Q14973,P07306
ENSG00000100652,ENSG00000142089,Q14973,Q01628
ENSG00000100652,ENSG00000144063,Q14973,Q13021
ENSG00000100652,ENSG00000151690,Q14973,Q6ZSS7
ENSG00000100652,ENSG00000156738,Q14973,P11836
ENSG00000100652,ENSG00000157131,Q14973,P07357
ENSG00000100652,ENSG00000158869,Q14973,P30273
ENSG00000100652,ENSG00000160055,Q14973,Q8WY98
ENSG00000100652,ENSG00000160216,Q14973,Q9NRZ7
ENSG00000100652,ENSG00000160285,Q14973,P48449
ENSG00000100652,ENSG00000163217,Q14973,O95393
ENSG00000100652,ENSG00000164007,Q14973,Q8N6F1
ENSG00000100652,ENSG00000164209,Q14973,Q96AG3
ENSG00000100652,ENSG00000164466,Q14973,Q9H9B4
ENSG00000100652,ENSG00000165349,Q14973,Q8WY07
ENSG00000100652,ENSG00000166278,Q14973,P06681
ENSG00000100652,ENSG00000168394,Q14973,Q03518
ENSG00000100652,ENSG00000168591,Q14973,Q71RG4
ENSG00000100652,ENSG00000170271,Q14973,Q96IV6
ENSG00000100652,ENSG00000171224,Q14973,Q96D05
ENSG00000100652,ENSG00000171840,Q14973,Q9NZG7
ENSG00000100652,ENSG00000171928,Q14973,Q9NYZ1
ENSG00000100652,ENSG00000172005,Q14973,P21145
ENSG00000100652,ENSG00000172057,Q14973,Q8N138
ENSG00000100652,ENSG00000173250,Q14973,Q8TDV0
ENSG00000100652,ENSG00000174327,Q14973,Q7RTY0
ENSG00000100652,ENSG00000174669,Q14973,Q14542
ENSG00000100652,ENSG00000174851,Q14973,O95070
ENSG00000100652,ENSG00000175514,Q14973,Q8TDT2
ENSG00000100652,ENSG00000177917,Q14973,Q8N6S5
ENSG00000100652,ENSG00000181704,Q14973,Q96EC8
ENSG00000100652,ENSG00000182938,Q14973,Q7RTS5
ENSG00000100652,ENSG00000183160,Q14973,Q4V9L6
ENSG00000100652,ENSG00000184210,Q14973,Q6ZPD8
ENSG00000100652,ENSG00000184502,Q14973,P01350
ENSG00000100652,ENSG00000184811,Q14973,Q8IXB3
ENSG00000100652,ENSG00000184986,Q14973,Q9BTD3
ENSG00000100652,ENSG00000185105,Q14973,A6NDP7
ENSG00000100652,ENSG00000185201,Q14973,Q01629
ENSG00000100652,ENSG00000186501,Q14973,Q9H0R3
ENSG00000100652,ENSG00000188735,Q14973,A0PK00
ENSG00000100652,ENSG00000196329,Q14973,Q96F15
ENSG00000100652,ENSG00000197142,Q14973,Q9ULC5
ENSG00000100652,ENSG00000197324,Q14973,Q7Z4F1
ENSG00000100652,ENSG00000198326,Q14973,Q8WW34
ENSG00000100652,ENSG00000198818,Q14973,Q8WV19
ENSG00000100652,ENSG00000203667,Q14973,Q5RI15
ENSG00000100652,ENSG00000204386,Q14973,Q99519
ENSG00000100652,ENSG00000204427,Q14973,O95870
ENSG00000100652,ENSG00000211456,Q14973,Q9NTJ5
ENSG00000100652,ENSG00000213064,Q14973,O95562
ENSG00000100652,ENSG00000214736,Q14973,Q96B49
ENSG00000100652,ENSG00000215712,Q14973,Q9NWH2
ENSG00000100652,ENSG00000227500,Q14973,Q969E2
ENSG00000100652,ENSG00000255245,Q14973,ENSG00000255245
ENSG00000100678,ENSG00000121634,P57103,P48165
ENSG00000100711,ENSG00000105404,Q9BQ24,Q9UI14
ENSG00000100711,ENSG00000115255,Q9BQ24,Q96HR9
ENSG00000100711,ENSG00000170540,Q9BQ24,Q15041
ENSG00000100711,ENSG00000174851,Q9BQ24,O95070
ENSG00000100711,ENSG00000183723,Q9BQ24,Q8IZR5
ENSG00000100711,ENSG00000204323,Q9BQ24,Q71RC9
ENSG00000100721,ENSG00000100721,P56279,P56279
ENSG00000100721,ENSG00000100906,P56279,P25963
ENSG00000100721,ENSG00000106052,P56279,Q86VP1
ENSG00000100721,ENSG00000113638,P56279,Q6PID6
ENSG00000100721,ENSG00000118412,P56279,ENSG00000118412
ENSG00000100721,ENSG00000119772,P56279,Q9Y6K1
ENSG00000100721,ENSG00000127191,P56279,Q12933
ENSG00000100721,ENSG00000136436,P56279,Q13137
ENSG00000100721,ENSG00000145358,P56279,Q96D03
ENSG00000100721,ENSG00000156795,P56279,Q96HA8
ENSG00000100721,ENSG00000162924,P56279,Q04864
ENSG00000100721,ENSG00000163618,P56279,Q9ULU8
ENSG00000100721,ENSG00000166166,P56279,Q96FX7
ENSG00000100721,ENSG00000167110,P56279,Q08379
ENSG00000100721,ENSG00000167302,P56279,Q96N21
ENSG00000100721,ENSG00000167604,P56279,Q8NI38
ENSG00000100721,ENSG00000170860,P56279,P62310
ENSG00000100721,ENSG00000173273,P56279,O95271
ENSG00000100721,ENSG00000187796,P56279,Q9H257
ENSG00000100721,ENSG00000196290,P56279,Q9GZT8
ENSG00000100721,ENSG00000196388,P56279,Q0VD86
ENSG00000100721,ENSG00000244607,P56279,Q8IYE1
ENSG00000100722,ENSG00000165169,Q6PJT7,P51808
ENSG00000100722,ENSG00000171446,Q6PJT7,Q7Z3Y8
ENSG00000100764,ENSG00000106331,P62191,O43316
ENSG00000100764,ENSG00000175166,P62191,Q13200
ENSG00000100764,ENSG00000183305,P62191,P43356
ENSG00000100764,ENSG00000268606,P62191,P43356
ENSG00000100784,ENSG00000183230,O75582,Q9UI47
ENSG00000100804,ENSG00000139437,P28074,Q9BT92
ENSG00000100804,ENSG00000144395,P28074,Q8NCX0
ENSG00000100804,ENSG00000156735,P28074,O95429
ENSG00000100804,ENSG00000156795,P28074,Q96HA8
ENSG00000100804,ENSG00000172409,P28074,Q92989
ENSG00000100804,ENSG00000175324,P28074,O15116
ENSG00000100804,ENSG00000188716,P28074,Q68J44
ENSG00000100804,ENSG00000215269,P28074,P0CL81
ENSG00000100804,ENSG00000236362,P28074,P0CL80
ENSG00000100804,ENSG00000269335,P28074,Q9Y6K9
ENSG00000100811,ENSG00000101624,P25490,Q8TAP6
ENSG00000100811,ENSG00000104897,P25490,Q15428
ENSG00000100811,ENSG00000105750,P25490,Q03923
ENSG00000100811,ENSG00000107187,P25490,Q9UBR4
ENSG00000100811,ENSG00000112559,P25490,Q99750
ENSG00000100811,ENSG00000115641,P25490,Q14192
ENSG00000100811,ENSG00000121454,P25490,Q969G2
ENSG00000100811,ENSG00000124641,P25490,Q9H944
ENSG00000100811,ENSG00000136634,P25490,P22301
ENSG00000100811,ENSG00000155890,P25490,Q8IWZ5
ENSG00000100811,ENSG00000164283,P25490,Q9NQ30
ENSG00000100811,ENSG00000175895,P25490,Q9H8W4
ENSG00000100811,ENSG00000179148,P25490,Q9BYJ1
ENSG00000100811,ENSG00000186860,P25490,Q9BYP8
ENSG00000100811,ENSG00000187272,P25490,Q9BYQ0
ENSG00000100811,ENSG00000187766,P25490,P60410
ENSG00000100811,ENSG00000188730,P25490,Q2TAL6
ENSG00000100811,ENSG00000197191,P25490,A8MQ03
ENSG00000100811,ENSG00000198271,P25490,Q9BYR2
ENSG00000100811,ENSG00000204379,P25490,Q9HD64
ENSG00000100811,ENSG00000204382,P25490,Q9HD64
ENSG00000100811,ENSG00000204873,P25490,Q9BYQ3
