ID,Ontology Source,Term,GOLevels,GOGroups,Nr. Genes,% Associated Genes,Term PValue,Term PValue Corrected with Bonferroni step down,Group PValue,Group PValue Corrected with Bonferroni step down,Associated Genes Found,All Associated Genes,OverViewTerm,Genes Cluster #1,%Genes Cluster #1,Genes Cluster #2,%Genes Cluster #2
GO:1902679,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,negative regulation of RNA biosynthetic process,"[5, 6, 7, 8, 9]",[Group18],33,4.5769763,2.639077124252056E-18,8.365874483879018E-16,{Group18=3.79235323566993E-23},{Group18=9.860118412741818E-22},"[BCOR, BIRC5, CDK5, CREB1, CREBBP, CTNNB1, EID1, EP300, ESR1, GATA3, GLI2, GLI3, HDAC1, HDAC5, HES1, ID1, JUN, MDM2, MEF2C, MYC, NOTCH1, PBXIP1, POU5F1, PPARG, PTCH1, RELA, RUNX2, RXRA, SIRT1, SMARCA4, SPI1, SUFU, TP53]","[ACTRT1, ACVR2B, ADIPOQ, AEBP1, AJUBA, AKR1B1, ALX1, ANKRD2, APBB1, APBB2, AR, AREG, ARID4A, ARID5A, ARID5B, ASCL1, ASCL2, ATF3, ATF5, ATF7IP, ATN1, ATP8B1, ATXN1, AURKB, AZF1, BACH1, BAG3, BAHD1, BAP1, BASP1, BATF3, BCL11A, BCL3, BCL6, BCLAF1, BCOR, BEND3, BEND5, BEND6, BHLHE40, BHLHE41, BIN1, BIRC5, BMI1, BMP2, BMP4, BMP7, BPTF, BRCA1, BRD7, BRIP1, BRMS1, BRMS1L, BTAF1, BTRC, C1QBP, CALCA, CALR, CASP8AP2, CBFA2T2, CBFA2T3, CBX2, CBX3, CBX4, CBX5, CBX6, CBX7, CBX8, CBY1, CC2D1A, CCAR1, CCAR2, CCDC85B, CCND1, CD38, CDC73, CDK5, CDK5R1, CDKN1B, CDKN1C, CDKN2A, CDX2, CDYL, CENPF, CGGBP1, CHD3, CHD8, CIITA, CIR1, CITED1, CITED2, CNBP, CNOT1, CNOT2, CNOT7, COMMD3-BMI1, COMMD7, CPEB3, CREB1, CREB3L1, CREBBP, CREBZF, CREM, CRY1, CRY2, CRYAB, CRYM, CSF2, CTBP1, CTCF, CTNNB1, CUX2, CXXC5, CYP27B1, DAB2, DAB2IP, DACH1, DACT1, DAP, DAXX, DCAF1, DDIT3, DDX20, DDX5, DDX54, DEAF1, DEPDC1, DKK1, DKK3, DLG1, DLX1, DLX4, DMAP1, DNAJA3, DNAJB1, DNMT3A, DNMT3B, DNMT3L, DNPEP, DPEP2, DR1, DRAP1, DUSP22, DUSP26, DUSP28, E2F1, E2F6, E2F7, E2F8, E4F1, EAPP, EDN1, EDNRB, EHMT2, EID1, EID2, EID2B, EIF4A2, ELANE, ELF3, ELK3, ELK4, EN1, ENO1, EP300, EPC1, EPO, EPX, EREG, ERF, ERN2, ESR1, ESR2, ESX1, ETF1, ETS2, ETV5, ETV6, ETV7, EZH2, EZR, FASLG, FBP1, FBXW11, FCN3, FHL2, FLCN, FLNA, FNIP1, FNIP2, FOXD3, FOXG1, FOXK1, FOXK2, FOXL2, FOXM1, FOXN3, FOXO3, FOXP1, FOXP2, FOXP3, FRK, FST, GADD45A, GAS6, GATA1, GATA3, GATA6, GATAD2A, GATD3, GCLC, GFI1, GFI1B, GLI2, GLI3, GMNN, GPS2, GTF2IRD1, GZF1, H1-5, HAND1, HDAC1, HDAC10, HDAC2, HDAC3, HDAC4, HDAC5, HDAC9, HDGF, HES1, HESX1, HEXIM1, HEXIM2, HEY1, HEY2, HEYL, HHEX, HIC1, HIF1AN, HINFP, HIPK2, HIVEP1, HMBOX1, HMGA1, HMGA2, HMGB1, HMGB2, HMX1, HNF1A, HNF4A, HNRNPK, HNRNPL, HNRNPU, HOXA7, HOXB13, HOXD9, HSF1, HSF4, HSPA1A, HSPA8, IAPP, ID1, ID2, ID3, ID4, IFI16, IFI27, IFNA2, IFNG, IFNL1, IGBP1, IKZF5, IL33, IL4, ILF3, ING4, INSM1, IRF1, IRF2BP1, IRF2BP2, IRF2BPL, IRF8, IRX1, IRX2, JAZF1, JDP2, JUN, JUND, KANK2, KAT5, KAT6A, KAT6B, KAT8, KCNIP3, KCTD1, KDM1A, KDM2A, KDM4A, KDM5B, KDM8, KLF11, KLF12, KLF2, KLF4, KLF7, KLF8, KMT5A, L3MBTL1, LANCL2, LARP7, LBH, LCOR, LDB1, LDB2, LEF1, LILRB4, LIMD1, LIMS1, LINC-PINT, LOC654780, LOXL2, LOXL3, LRRFIP1, LYAR, MACROH2A1, MACROH2A2, MAD2L2, MAF1, MAFK, MAGEA1, MAGEA2, MAGI1, MAP3K10, MAX, MAZ, MBD2, MCPH1, MDM2, MDM4, MECOM, MECP2, MED25, MED9, MEF2A, MEF2C, MEN1, METTL13, MITF, MLX, MLXIPL, MNT, MPHOSPH8, MRPL23, MSX2, MTA1, MTA3, MTDH, MTERF3, MUC1, MXD1, MXI1, MYB, MYC, MZF1, NAB2, NACC1, NACC2, NCK1, NCOR1, NCOR2, NDUFA13, NEDD4, NELFA, NELFB, NELFCD, NELFE, NEUROG3, NFATC3, NFATC4, NFIB, NFIC, NFIL3, NFIX, NFKB1, NFX1, NIBAN2, NIPBL, NKAP, NKRF, NKX2-1, NKX2-5, NKX3-1, NKX6-3, NOC2L, NOP53, NOTCH1, NOTCH4, NPAT, NR0B1, NR0B2, NR1D1, NR1D2, NR1H2, NR1I2, NR2C1, NR2C2, NR2F1, NR2F2, NR2F6, NR3C1, NR4A2, NRG1, NRIP1, NUPR2, OTP, OTUD7B, PA2G4, PARP15, PARP9, PASD1, PAX2, PAX9, PBXIP1, PCGF2, PCGF6, PDCD4, PDE2A, PDGFB, PER3, PEX14, PEX2, PFDN5, PHB1, PHB2, PHF12, PHF6, PIAS4, PLK1, PLK3, PML, POU2F1, POU5F1, POU5F1P3, POU5F1P4, POU6F1, PPARA, PPARG, PPID, PPM1F, PRAME, PRDM1, PRDM11, PRDM16, PRDM2, PRDM5, PRDM6, PRDX5, PRICKLE1, PRKN, PRMT2, PRMT6, PROX1, PSEN1, PSMD10, PTCH1, PTPRK, PURA, QARS1, RARA, RB1, RBBP8, RBFOX2, RBM15, RBM15B, RBPJ, RCOR1, RECQL5, RELA, REST, RFX3, RING1, RNF168, RNF2, RNF8, RORC, RPL10, RPL15, RPL17, RPL23, RPS14, RPS6KA5, RREB1, RRP8, RSF1, RUNX1T1, RUNX2, RUVBL2, RXRA, SALL1, SAP130, SAP30, SARS1, SATB1, SBNO2, SCAF4, SCAF8, SCAI, SCRT1, SDCBP, SDR16C5, SEMA4D, SET, SF3B3, SFMBT1, SFPQ, SFRP1, SFRP2, SHC1, SIN3A, SIRT1, SIRT2, SIRT7, SIX3, SKI, SKIL, SLA2, SMAD2, SMAD3, SMAD4, SMAD7, SMARCA2, SMARCA4, SMARCC2, SMARCE1, SMIM29, SMIM44, SMYD2, SNAI1, SNAI2, SNW1, SNX6, SOX11, SOX13, SOX18, SOX7, SOX9, SP100, SP2, SP3, SPDEF, SPEN, SPI1, SPINDOC, SREBF2, SSX1, SUDS3, SUFU, SUMO1, SUMO4, SUPT4H1, SUPT5H, SUV39H1, SUV39H2, TAF1, TAF3, TAF7, TAF9B, TBL1X, TBL1XR1, TBR1, TBX2, TBX21, TBX22, TBX3, TCEAL7, TCERG1, TCF21, TCF25, TCF3, TCF7L1, TCF7L2, TCFL5, TCP10L, TFAP2A, TFAP2B, TFAP2C, TFAP4, TFDP2, TFEC, TGFB1, TGIF1, TGIF2, THAP1, THAP11, THAP5, THAP7, THRA, TIMELESS, TIMP1, TLE1, TLE2, TLE5, TMPRSS6, TNF, TNP1, TP53, TP63, TPR, TRAF6, TRIB3, TRIM27, TRIM28, TRIM37, TRPS1, TSHZ3, TWIST1, UBE2I, UBE2V1, UHRF1, UIMC1, URI1, USP2, USP47, UXT, VDR, VEGFA, VHL, VSX2, WDR82, WDR82P1, WFS1, WNT11, WNT4, WNT5A, WT1, WWC1, WWC2, WWC3, WWP2, XCL1, XRCC5, XRCC6, YAF2, YAP1, YEATS2, YWHAQ, YWHAZ, YY1, ZBED2, ZBTB1, ZBTB14, ZBTB16, ZBTB18, ZBTB2, ZBTB21, ZBTB32, ZBTB33, ZBTB38, ZBTB4, ZBTB5, ZBTB7A, ZBTB8A, ZC3H4, ZC3H8, ZEB1, ZEB2, ZFHX3, ZFP36, ZFPM1, ZFPM2, ZGPAT, ZHX1, ZHX2, ZHX3, ZKSCAN3, ZMYM2, ZMYM5, ZMYND8, ZNF12, ZNF133, ZNF136, ZNF140, ZNF141, ZNF148, ZNF174, ZNF175, ZNF202, ZNF205, ZNF217, ZNF219, ZNF224, ZNF239, ZNF24, ZNF256, ZNF263, ZNF268, ZNF281, ZNF350, ZNF366, ZNF423, ZNF425, ZNF451, ZNF469, ZNF512B, ZNF519P4, ZNF536, ZNF540, ZNF589, ZNF639, ZNF653, ZNF658, ZNF675, ZNF692, ZNF703, ZNF746, ZNF750, ZNF777, ZNF827, ZNF85, ZNF91, ZNF93]",FALSE,"[BCOR, BIRC5, CDK5, CREB1, CREBBP, CTNNB1, EID1, EP300, ESR1, GATA3, GLI2, GLI3, HDAC1, HDAC5, HES1, ID1, JUN, MDM2, MEF2C, MYC, NOTCH1, PBXIP1, POU5F1, PPARG, PTCH1, RELA, RUNX2, RXRA, SIRT1, SMARCA4, SPI1, SUFU, TP53]",78.61429544538268,"[BCOR, CREBBP, GLI2, PTCH1, SUFU, TP53]",21.385705395751888
GO:1902806,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,regulation of cell cycle G1/S phase transition,"[5, 6, 7]","[Group12, Group25]",10,8.849558,1.2059040506901886E-8,3.5453579090291545E-6,"{Group12=1.5398057123522535E-8, Group25=2.971313981736144E-15}","{Group12=1.3858251411170282E-7, Group25=6.239759361645902E-14}","[AKT1, CDKN1A, DDX3X, EGFR, GLI1, MDM2, PPP2CA, PTEN, SOX2, TP53]","[ACVR1, ADAM17, ADAMTS1, AIF1, AKT1, AMBRA1, ANKRD17, APC, APLP2, APPL1, APPL2, ATP2B4, BRD7, C10orf99, CASP2, CCL2, CCND1, CCND2, CCNH, CDC73, CDK2AP2, CDK7, CDKN1A, CDKN1B, CDKN2A, CDKN2C, CDKN2D, CENPJ, CFH, CPSF3, CRADD, CRLF3, CRNN, DACT1, DCUN1D3, DDX3X, DLG1, E2F1, EGFR, EIF4G1, EZH2, FAM107A, FAM83D, FBXO31, FGF10, FHL1, GLI1, GPNMB, HPLH1, HYAL1, ID2, INHBA, INO80, JADE1, KANK2, KIF14, KLF4, KMT2E, LSM10, LSM11, MBLAC1, MDM2, METTL13, MLF1, MN1, MNAT1, MUC1, NACC2, NANOGP8, NKX3-1, PAF1, PAGR1, PEX2, PHB2, PIDD1, PKD1, PKD2, PLK5, POLR1B, PPP2CA, PRAP1, PRKD2, PRKDC, PROC, PTEN, PTPN6, RFWD3, RGCC, RPA2, RPL26, RPS27L, RPTOR, RRM1, RRM2, SASS6, SDE2, SLFN11, SOX2, SPAM1, STIL, STOX1, STXBP4, SUSD2, TCIM, TFDP1, TFDP3, TM4SF5, TMEM14B, TP53, TRIM39, UBE2E2, WAC, ZNF655]",FALSE,"[AKT1, CDKN1A, DDX3X, EGFR, GLI1, MDM2, PPP2CA, PTEN, SOX2, TP53]",62.559696707143594,"[DDX3X, PTEN, SOX2, TP53]",37.44030419484363
GO:1902807,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,negative regulation of cell cycle G1/S phase transition,"[5, 6, 7, 8]","[Group09, Group22, Group25]",5,9.803922,4.023034652289206E-5,0.008247221037192873,"{Group09=2.889597262860973E-7, Group22=2.847544374645309E-12, Group25=2.971313981736144E-15}","{Group09=1.7337583577165838E-6, Group22=4.8408254368970256E-11, Group25=6.239759361645902E-14}","[CDKN1A, MDM2, PTEN, SOX2, TP53]","[ACVR1, APC, BRD7, C10orf99, CASP2, CCL2, CCND1, CDC73, CDK2AP2, CDKN1A, CDKN1B, CFH, CRADD, CRLF3, DACT1, DCUN1D3, DLG1, FAM107A, FBXO31, FHL1, GPNMB, HPLH1, INHBA, JADE1, KANK2, KLF4, MDM2, METTL13, MUC1, NACC2, NKX3-1, PIDD1, PKD2, POLR1B, PRAP1, PRKD2, PRKDC, PROC, PTEN, RFWD3, RPA2, RPL26, RPS27L, SDE2, SLFN11, SOX2, SUSD2, TFDP3, TP53, WAC, ZNF655]",FALSE,"[CDKN1A, MDM2, PTEN, SOX2, TP53]",52.69509337670616,"[PTEN, SOX2, TP53]",47.30490466174887
GO:1902808,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,positive regulation of cell cycle G1/S phase transition,"[5, 6, 7, 8]","[Group11, Group12, Group20, Group25]",4,10.526316,1.8881239670898484E-4,0.03077642066356453,"{Group11=1.4990025596013523E-7, Group12=1.5398057123522535E-8, Group20=2.58751377962497E-10, Group25=2.971313981736144E-15}","{Group11=1.0493017917209467E-6, Group12=1.3858251411170282E-7, Group20=3.105016535549964E-9, Group25=6.239759361645902E-14}","[AKT1, DDX3X, EGFR, GLI1]","[ADAM17, ADAMTS1, AIF1, AKT1, ANKRD17, CCND2, CDC73, CENPJ, CPSF3, CRNN, DDX3X, EGFR, EIF4G1, EZH2, FAM83D, FGF10, GLI1, HYAL1, KMT2E, LSM10, LSM11, MBLAC1, NANOGP8, PAF1, PAGR1, PEX2, PHB2, RGCC, RPTOR, RRM1, RRM2, SASS6, SPAM1, STIL, STOX1, STXBP4, TFDP1, UBE2E2]",FALSE,"[AKT1, DDX3X, EGFR, GLI1]",72.77777749043959,[DDX3X],27.222220048298663
GO:1902893,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,regulation of miRNA transcription,"[6, 7, 8, 9, 10, 11]","[Group21, Group23]",10,20.0,2.9273448133552356E-12,9.133315817668335E-10,"{Group21=2.325907628493845E-20, Group23=7.69912343049403E-14}","{Group21=5.582178308385228E-19, Group23=1.5398246860988062E-12}","[GATA3, JUN, MYC, POU5F1, PPARG, RELA, SMARCA4, SPI1, TERT, TP53]","[APLN, ATOH8, BMP4, DDX5, EGR1, ETS1, FOSL1, GATA2, GATA3, GNL3, HIF1A, IL10, JUN, KLF4, KLF5, LILRB4, MRTFA, MRTFB, MYB, MYC, NFATC3, NFATC4, NFIB, NGFR, NR3C1, PDGFB, POU5F1, POU5F1P3, POU5F1P4, PPARA, PPARG, PRL, RARA, RELA, REST, SMAD3, SMARCA4, SOX9, SPI1, SREBF1, SRF, STAT3, TEAD1, TERT, TGFB1, TGFB2, TNF, TP53, WT1, ZNF512B]",TRUE,"[GATA3, JUN, MYC, POU5F1, PPARG, RELA, SMARCA4, SPI1, TERT, TP53]",76.9682692203241,"[TERT, TP53]",23.03172461376795
GO:1902894,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,negative regulation of miRNA transcription,"[6, 7, 8, 9, 10, 11, 12]","[Group21, Group23]",3,17.647058,2.6757213896028473E-4,0.041741253677804416,"{Group21=2.325907628493845E-20, Group23=7.69912343049403E-14}","{Group21=5.582178308385228E-19, Group23=1.5398246860988062E-12}","[POU5F1, PPARG, RELA]","[BMP4, LILRB4, NFATC3, NFATC4, NFIB, PDGFB, POU5F1, POU5F1P3, POU5F1P4, PPARA, PPARG, RARA, RELA, REST, SOX9, TGFB1, ZNF512B]",FALSE,"[POU5F1, PPARG, RELA]",99.99999761945435,[],0.0
GO:1902895,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,positive regulation of miRNA transcription,"[6, 7, 8, 9, 10, 11, 12]",[Group21],9,25.0,4.2966525652959385E-12,1.3362589478070368E-9,{Group21=2.325907628493845E-20},{Group21=5.582178308385228E-19},"[GATA3, JUN, MYC, PPARG, RELA, SMARCA4, SPI1, TERT, TP53]","[APLN, ATOH8, EGR1, ETS1, FOSL1, GATA2, GATA3, GNL3, HIF1A, IL10, JUN, KLF4, KLF5, MRTFA, MRTFB, MYB, MYC, NGFR, NR3C1, PDGFB, PPARG, PRL, RELA, SMAD3, SMARCA4, SPI1, SREBF1, SRF, STAT3, TEAD1, TERT, TGFB1, TGFB2, TNF, TP53, WT1]",FALSE,"[GATA3, JUN, MYC, PPARG, RELA, SMARCA4, SPI1, TERT, TP53]",75.04774252020532,"[TERT, TP53]",24.952258553637165
GO:1903507,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,negative regulation of nucleic acid-templated transcription,"[6, 7, 8, 9, 10]",[Group18],33,4.5833335,2.5299249998808058E-18,8.045161499620962E-16,{Group18=3.79235323566993E-23},{Group18=9.860118412741818E-22},"[BCOR, BIRC5, CDK5, CREB1, CREBBP, CTNNB1, EID1, EP300, ESR1, GATA3, GLI2, GLI3, HDAC1, HDAC5, HES1, ID1, JUN, MDM2, MEF2C, MYC, NOTCH1, PBXIP1, POU5F1, PPARG, PTCH1, RELA, RUNX2, RXRA, SIRT1, SMARCA4, SPI1, SUFU, TP53]","[ACTRT1, ACVR2B, ADIPOQ, AEBP1, AJUBA, AKR1B1, ALX1, ANKRD2, APBB1, APBB2, AR, AREG, ARID4A, ARID5A, ARID5B, ASCL1, ASCL2, ATF3, ATF5, ATF7IP, ATN1, ATP8B1, ATXN1, AURKB, AZF1, BACH1, BAG3, BAHD1, BAP1, BASP1, BATF3, BCL11A, BCL3, BCL6, BCLAF1, BCOR, BEND3, BEND5, BEND6, BHLHE40, BHLHE41, BIN1, BIRC5, BMI1, BMP2, BMP4, BMP7, BPTF, BRCA1, BRD7, BRIP1, BRMS1, BRMS1L, BTAF1, BTRC, C1QBP, CALCA, CALR, CASP8AP2, CBFA2T2, CBFA2T3, CBX2, CBX3, CBX4, CBX5, CBX6, CBX7, CBX8, CBY1, CC2D1A, CCAR1, CCAR2, CCDC85B, CCND1, CD38, CDC73, CDK5, CDK5R1, CDKN1B, CDKN1C, CDKN2A, CDX2, CDYL, CENPF, CGGBP1, CHD3, CHD8, CIITA, CIR1, CITED1, CITED2, CNBP, CNOT1, CNOT2, CNOT7, COMMD3-BMI1, COMMD7, CPEB3, CREB1, CREB3L1, CREBBP, CREBZF, CREM, CRY1, CRY2, CRYAB, CRYM, CSF2, CTBP1, CTCF, CTNNB1, CUX2, CXXC5, CYP27B1, DAB2, DAB2IP, DACH1, DACT1, DAP, DAXX, DCAF1, DDIT3, DDX20, DDX5, DDX54, DEAF1, DEPDC1, DKK1, DKK3, DLG1, DLX1, DLX4, DMAP1, DNAJA3, DNAJB1, DNMT3A, DNMT3B, DNMT3L, DNPEP, DPEP2, DR1, DRAP1, DUSP22, DUSP26, DUSP28, E2F1, E2F6, E2F7, E2F8, E4F1, EAPP, EDN1, EDNRB, EHMT2, EID1, EID2, EID2B, EIF4A2, ELANE, ELF3, ELK3, ELK4, EN1, ENO1, EP300, EPC1, EPO, EPX, EREG, ERF, ERN2, ESR1, ESR2, ESX1, ETF1, ETS2, ETV5, ETV6, ETV7, EZH2, EZR, FASLG, FBP1, FBXW11, FHL2, FLCN, FLNA, FNIP1, FNIP2, FOXD3, FOXG1, FOXK1, FOXK2, FOXL2, FOXM1, FOXN3, FOXO3, FOXP1, FOXP2, FOXP3, FRK, FST, GADD45A, GAS6, GATA1, GATA3, GATA6, GATAD2A, GATD3, GCLC, GFI1, GFI1B, GLI2, GLI3, GMNN, GPS2, GTF2IRD1, GZF1, H1-5, HAND1, HDAC1, HDAC10, HDAC2, HDAC3, HDAC4, HDAC5, HDAC9, HDGF, HES1, HESX1, HEXIM1, HEXIM2, HEY1, HEY2, HEYL, HHEX, HIC1, HIF1AN, HINFP, HIPK2, HIVEP1, HMBOX1, HMGA1, HMGA2, HMGB1, HMGB2, HMX1, HNF1A, HNF4A, HNRNPK, HNRNPL, HNRNPU, HOXA7, HOXB13, HOXD9, HSF1, HSF4, HSPA1A, HSPA8, IAPP, ID1, ID2, ID3, ID4, IFI16, IFI27, IFNA2, IFNG, IFNL1, IGBP1, IKZF5, IL33, IL4, ILF3, ING4, INSM1, IRF1, IRF2BP1, IRF2BP2, IRF2BPL, IRF8, IRX1, IRX2, JAZF1, JDP2, JUN, JUND, KANK2, KAT5, KAT6A, KAT6B, KAT8, KCNIP3, KCTD1, KDM1A, KDM2A, KDM4A, KDM5B, KDM8, KLF11, KLF12, KLF2, KLF4, KLF7, KLF8, KMT5A, L3MBTL1, LANCL2, LARP7, LBH, LCOR, LDB1, LDB2, LEF1, LILRB4, LIMD1, LIMS1, LINC-PINT, LOC654780, LOXL2, LOXL3, LRRFIP1, LYAR, MACROH2A1, MACROH2A2, MAD2L2, MAF1, MAFK, MAGEA1, MAGEA2, MAGI1, MAP3K10, MAX, MAZ, MBD2, MCPH1, MDM2, MDM4, MECOM, MECP2, MED25, MED9, MEF2A, MEF2C, MEN1, METTL13, MITF, MLX, MLXIPL, MNT, MPHOSPH8, MRPL23, MSX2, MTA1, MTA3, MTDH, MTERF3, MUC1, MXD1, MXI1, MYB, MYC, MZF1, NAB2, NACC1, NACC2, NCK1, NCOR1, NCOR2, NDUFA13, NEDD4, NELFA, NELFB, NELFCD, NELFE, NEUROG3, NFATC3, NFATC4, NFIB, NFIC, NFIL3, NFIX, NFKB1, NFX1, NIBAN2, NIPBL, NKAP, NKRF, NKX2-1, NKX2-5, NKX3-1, NKX6-3, NOC2L, NOP53, NOTCH1, NOTCH4, NPAT, NR0B1, NR0B2, NR1D1, NR1D2, NR1H2, NR1I2, NR2C1, NR2C2, NR2F1, NR2F2, NR2F6, NR3C1, NR4A2, NRG1, NRIP1, NUPR2, OTP, OTUD7B, PA2G4, PARP15, PARP9, PASD1, PAX2, PAX9, PBXIP1, PCGF2, PCGF6, PDCD4, PDE2A, PDGFB, PER3, PEX14, PEX2, PFDN5, PHB1, PHB2, PHF12, PHF6, PIAS4, PLK1, PLK3, PML, POU2F1, POU5F1, POU5F1P3, POU5F1P4, POU6F1, PPARA, PPARG, PPID, PPM1F, PRAME, PRDM1, PRDM11, PRDM16, PRDM2, PRDM5, PRDM6, PRDX5, PRICKLE1, PRKN, PRMT2, PRMT6, PROX1, PSEN1, PSMD10, PTCH1, PTPRK, PURA, QARS1, RARA, RB1, RBBP8, RBFOX2, RBM15, RBM15B, RBPJ, RCOR1, RECQL5, RELA, REST, RFX3, RING1, RNF168, RNF2, RNF8, RORC, RPL10, RPL15, RPL17, RPL23, RPS14, RPS6KA5, RREB1, RRP8, RSF1, RUNX1T1, RUNX2, RUVBL2, RXRA, SALL1, SAP130, SAP30, SARS1, SATB1, SBNO2, SCAF4, SCAF8, SCAI, SCRT1, SDCBP, SDR16C5, SEMA4D, SET, SF3B3, SFMBT1, SFPQ, SFRP1, SFRP2, SHC1, SIN3A, SIRT1, SIRT2, SIRT7, SIX3, SKI, SKIL, SLA2, SMAD2, SMAD3, SMAD4, SMAD7, SMARCA2, SMARCA4, SMARCC2, SMARCE1, SMIM29, SMIM44, SMYD2, SNAI1, SNAI2, SNW1, SNX6, SOX11, SOX13, SOX18, SOX7, SOX9, SP100, SP2, SP3, SPDEF, SPEN, SPI1, SPINDOC, SREBF2, SSX1, SUDS3, SUFU, SUMO1, SUMO4, SUPT4H1, SUPT5H, SUV39H1, SUV39H2, TAF1, TAF3, TAF7, TAF9B, TBL1X, TBL1XR1, TBR1, TBX2, TBX21, TBX22, TBX3, TCEAL7, TCERG1, TCF21, TCF25, TCF3, TCF7L1, TCF7L2, TCFL5, TCP10L, TFAP2A, TFAP2B, TFAP2C, TFAP4, TFDP2, TFEC, TGFB1, TGIF1, TGIF2, THAP1, THAP11, THAP5, THAP7, THRA, TIMELESS, TIMP1, TLE1, TLE2, TLE5, TMPRSS6, TNF, TNP1, TP53, TP63, TPR, TRAF6, TRIB3, TRIM27, TRIM28, TRIM37, TRPS1, TSHZ3, TWIST1, UBE2I, UBE2V1, UHRF1, UIMC1, URI1, USP2, USP47, UXT, VDR, VEGFA, VHL, VSX2, WDR82, WDR82P1, WFS1, WNT11, WNT4, WNT5A, WT1, WWC1, WWC2, WWC3, WWP2, XCL1, XRCC5, XRCC6, YAF2, YAP1, YEATS2, YWHAQ, YWHAZ, YY1, ZBED2, ZBTB1, ZBTB14, ZBTB16, ZBTB18, ZBTB2, ZBTB21, ZBTB32, ZBTB33, ZBTB38, ZBTB4, ZBTB5, ZBTB7A, ZBTB8A, ZC3H4, ZC3H8, ZEB1, ZEB2, ZFHX3, ZFP36, ZFPM1, ZFPM2, ZGPAT, ZHX1, ZHX2, ZHX3, ZKSCAN3, ZMYM2, ZMYM5, ZMYND8, ZNF12, ZNF133, ZNF136, ZNF140, ZNF141, ZNF148, ZNF174, ZNF175, ZNF202, ZNF205, ZNF217, ZNF219, ZNF224, ZNF239, ZNF24, ZNF256, ZNF263, ZNF268, ZNF281, ZNF350, ZNF366, ZNF423, ZNF425, ZNF451, ZNF469, ZNF512B, ZNF519P4, ZNF536, ZNF540, ZNF589, ZNF639, ZNF653, ZNF658, ZNF675, ZNF692, ZNF703, ZNF746, ZNF750, ZNF777, ZNF827, ZNF85, ZNF91, ZNF93]",FALSE,"[BCOR, BIRC5, CDK5, CREB1, CREBBP, CTNNB1, EID1, EP300, ESR1, GATA3, GLI2, GLI3, HDAC1, HDAC5, HES1, ID1, JUN, MDM2, MEF2C, MYC, NOTCH1, PBXIP1, POU5F1, PPARG, PTCH1, RELA, RUNX2, RXRA, SIRT1, SMARCA4, SPI1, SUFU, TP53]",78.61429544538268,"[BCOR, CREBBP, GLI2, PTCH1, SUFU, TP53]",21.385705395751888
GO:1904029,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,regulation of cyclin-dependent protein kinase activity,"[4, 5, 6, 7, 8, 9, 10]","[Group22, Group25]",5,11.904762,1.5368893019545884E-5,0.0035348453944955534,"{Group22=2.847544374645309E-12, Group25=2.971313981736144E-15}","{Group22=4.8408254368970256E-11, Group25=6.239759361645902E-14}","[AKT1, CCNB1, CDKN1A, EGFR, PTEN]","[ADAM17, AKT1, APC, BCCIP, BLM, CCNB1, CCND1, CCND2, CCND3, CCNY, CDK5RAP1, CDKN1A, CDKN1B, CDKN1C, CDKN2A, CDKN2B, CDKN2C, CDKN2D, EGFR, GTPBP4, HEXIM1, HEXIM2, HHEX, INCA1, LATS1, LATS2, MEN1, MYOCD, NR2F2, PDGFB, PKD1, PKD2, PLK1, PRKD2, PROC, PROX1, PSMD10, PTEN, RGCC, STOX1, TFAP4, TTBK1]",FALSE,"[AKT1, CCNB1, CDKN1A, EGFR, PTEN]",76.9682754136865,[PTEN],23.03172646704877
GO:1904031,GO_BiologicalProcess-EBI-UniProt-GOA-ACAP-ARAP_25.05.2022_00h00,positive regulation of cyclin-dependent protein kinase activity,"[5, 6, 7, 8, 9, 10, 11]",[Group25],4,22.222221,8.786299506433745E-6,0.0021174981810505324,{Group25=2.971313981736144E-15},{Group25=6.239759361645902E-14},"[AKT1, CCNB1, CDKN1A, EGFR]","[ADAM17, AKT1, CCNB1, CCND1, CCND2, CCND3, CCNY, CDKN1A, EGFR, PDGFB, PKD1, PKD2, PRKD2, PROX1, PSMD10, RGCC, STOX1, TTBK1]",FALSE,"[AKT1, CCNB1, CDKN1A, EGFR]",99.99999761945435,[],0.0
